id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45397841,Modern Victorian Home in the Haight,355769939,Munique,,Haight Ashbury,37.76753,-122.44765,Entire home/apt,500,2,26,2021-07-13,3.10,1,319
45398726,Centrally Located City Queen - FOUND Hotel,289204076,Found,,Downtown/Civic Center,37.78592,-122.40838,Private room,127,1,202,2021-07-18,29.85,5,15
45400716,Central SoMa Apartment: New Furniture + Roof Deck,14869382,Kevin,,South of Market,37.77703,-122.40851,Entire home/apt,175,30,2,2021-06-05,0.28,1,60
45421974,New Condo in SF City Center with Private Deck,36999583,Hao,,Downtown/Civic Center,37.78781,-122.42079,Entire home/apt,180,30,1,2020-11-23,0.12,1,333
45423640,Ocean Beach Surf Serenity Room,56125065,Peg,,Outer Richmond,37.77956,-122.49946,Entire home/apt,110,1,88,2021-08-01,9.36,1,65
45441549,"Gorgeous, light-filled NOPA loft with parking",4413463,Carolyn,,Haight Ashbury,37.77299,-122.44978,Entire home/apt,225,30,4,2021-03-21,0.47,1,16
45466080,Entire Large One Bedroom Apt In the Heart of SF,52112382,Aaron,,Western Addition,37.77466,-122.43247,Entire home/apt,112,30,1,2021-01-27,0.16,1,0
45466864,Lake District Condo w/Shared Parking & Backyard,107284614,Liz,,Inner Richmond,37.78586,-122.46663,Entire home/apt,400,30,0,,,1,337
45467451,Downtown SF | Stunning 5b2b,305752865,Keren,,South of Market,37.77237,-122.41193,Entire home/apt,229,30,0,,,2,62
45469961,San Francisco at Marina Neighborhood with Parking,56874549,Fatima,,Marina,37.80021,-122.42921,Entire home/apt,123,30,2,2021-06-30,0.28,2,52
45492339,San Francisco One Bedroom near South of Market (SoMa) Neighborhood,22541573,Ken,,South of Market,37.78605,-122.39189,Entire home/apt,285,30,0,,,8,346
45492650,Top Floor 2 bd + small office 1 ba  w/ Yard & Pkg,3131531,Monica,,Mission,37.75757,-122.41825,Entire home/apt,180,30,1,2020-11-03,0.11,2,303
45492947,"Luxury condo, beautifully modeled, parking, W/D",110543095,Juliana,,North Beach,37.80545,-122.40483,Entire home/apt,300,300,0,,,1,0
45498256,Modern and posh condo,11937752,Shruti,,Financial District,37.78993,-122.39139,Entire home/apt,250,60,0,,,1,121
45505602,Elegant Cow Hollow/Pacific Heights Work/Live Flat,367257112,Andrea,,Pacific Heights,37.79586,-122.42969,Entire home/apt,298,30,0,,,1,337
45505675,"Quiet, Large 2 BD Flat.  #1 Location. Prime Marina",188218045,Jane,,Marina,37.79971,-122.43895,Private room,229,30,0,,,1,365
45517268,"Brand New, Convenient and Quiet Location Condo",368464065,Grace,,Outer Richmond,37.78141,-122.48318,Private room,240,30,0,,,2,310
45520374,"Private, bright and cute Guest House with loft",291050,Ka,,Bayview,37.71896,-122.39744,Entire home/apt,88,30,3,2021-05-07,0.36,2,146
45532158,Private and Clean 2 Bedroom Suite (Entire in-law!),14910184,Sally,,Visitacion Valley,37.71842,-122.4049,Entire home/apt,151,5,2,2020-12-21,2,1,192
45540293,Sunny view 2 bedrooms new kitchen and bathroom,694377,Beatrice,,Russian Hill,37.79806,-122.41208,Entire home/apt,124,30,1,2020-10-24,0.11,14,69
45542268,3 blocks to Golden Gate Park from Lovely 3BR Home,285079318,Winnie,,Inner Sunset,37.76003,-122.47604,Entire home/apt,320,2,45,2021-07-22,5.09,1,70
45549025,Beautiful dog-friendly WFH retreat in Dogpatch,22902699,Daniel,,Potrero Hill,37.75663,-122.39564,Entire home/apt,300,2,1,2021-07-10,1,1,32
45561293,"Mansion for Entrepreneurs, Founders & VCs",12176788,Jean-Loïck,,North Beach,37.80363,-122.40859,Private room,90,30,0,,,24,365
45578681,Private Stylish Apartment in Cole Valley,22039648,Maxime,,Inner Sunset,37.76546,-122.45824,Entire home/apt,124,30,3,2021-04-28,0.41,1,249
45595687,Comfortable Quiet Close to San Fran's Best Spots,103884979,Rams,,South of Market,37.77538,-122.41625,Private room,91,1,16,2021-08-02,1.66,12,169
45599417,First Floor Flat with Views/Cow Hollow,54861778,Karen,,Pacific Heights,37.79622,-122.43345,Entire home/apt,220,30,1,2021-03-14,0.21,1,62
45608852,Top Floor Sunny Flat in Pac Heights SF :),75236060,Mass,,Western Addition,37.78947,-122.42646,Private room,95,30,0,,,2,0
45609029,9-Bedroom Amazing Home Perfect for Remote Workers,159355723,Outsite,,Pacific Heights,37.78901,-122.43836,Entire home/apt,440,30,1,2021-03-23,0.22,1,341
45609151,Cozy Pac Heights Apartment near Lafayette Park!,75236060,Mass,,Pacific Heights,37.79063,-122.42807,Private room,90,30,0,,,2,0
45624070,Gorgeous period Victorian room in Noe Valley,21196676,Craig,,Noe Valley,37.74829,-122.42636,Private room,76,1,31,2021-08-01,3.77,3,140
45628522,Wyndham Canterbury at San Francisco - 2 Bedroom,194953121,Christian,,Downtown/Civic Center,37.78932,-122.41384,Entire home/apt,514,2,0,,,12,0
45635976,Charming Victorian in Ashbury Heights,625762,Ryan And Lindsea,,Haight Ashbury,37.76716,-122.44684,Entire home/apt,160,30,1,2021-06-14,0.58,3,257
45637368,San Francisco Romantic Carriagehouse,7354696,Allen Palomino &,,Western Addition,37.77178,-122.43491,Entire home/apt,155,30,0,,,2,304
45641505,"Beautiful, remodeled Beach condo next to GG park",18173199,Alex,,Outer Sunset,37.76063,-122.50772,Entire home/apt,350,5,2,2021-07-25,1.82,1,272
45654835,Private room & bath w/ nearby convenience,183828403,Jonathan,,Excelsior,37.72856,-122.41077,Private room,105,30,3,2021-07-26,0.41,3,118
45655750,Private Studio in Perfect Location,4026717,John,,Castro/Upper Market,37.76185,-122.42912,Entire home/apt,153,30,1,2021-04-29,0.31,1,275
45657042,"Peaceful Private Room B, 3 Min Walk To Ocean Beach",369884091,Frank,,Outer Sunset,37.7512,-122.50424,Private room,75,2,20,2021-08-01,1.97,3,306
45658379,"Peaceful Private Room A, 3 Min Walk To Ocean Beach",369884091,Frank,,Outer Sunset,37.74917,-122.50508,Private room,71,2,34,2021-07-23,6.46,3,331
45659514,28th ave room 4,45553959,Doug,,Outer Richmond,37.78264,-122.48943,Private room,53,30,2,2021-05-29,0.31,4,130
45669885,Russian Hill Luxury Penthouse ORGANIC SANITATION,369987150,Andreas,,Russian Hill,37.80003,-122.41172,Entire home/apt,550,30,0,,,1,308
45670367,Large apartment on top of the nobhill,694377,Beatrice,,Nob Hill,37.79331,-122.41375,Entire home/apt,105,30,1,2021-07-06,1,14,323
45674272,Perfection on Pacific,60529,Nicole,,Pacific Heights,37.79491,-122.43057,Entire home/apt,333,30,0,,,1,0
45675987,Modern Designer Condo in a Walkers Paradise,345991025,Danielle,,Western Addition,37.77723,-122.4243,Entire home/apt,300,30,2,2021-07-23,0.95,1,338
45688684,"Private Entrance like a House, PoolTable, Fireplac",5735614,Carolyne,,Inner Sunset,37.76019,-122.46799,Entire home/apt,117,30,0,,,8,0
45702868,Alamo Square Bohemian Oasis,5295753,Troy,,Western Addition,37.77332,-122.43162,Entire home/apt,100,30,0,,,1,59
45703397,Cozy apartment in Downtown San Francisco,5064103,Reni,,Nob Hill,37.79177,-122.41212,Entire home/apt,108,30,2,2021-06-06,0.32,1,119
45713504,Sea Theme Private Suite near ocean beach,189949162,Joey,,Outer Sunset,37.74888,-122.50472,Private room,91,1,28,2021-08-02,17.50,5,112
45735314,"Brand new, spacious 3BR/2BA condo. Great location!",368464065,Grace,,Outer Richmond,37.78349,-122.48382,Entire home/apt,240,30,2,2021-04-06,0.37,2,310
45736356,Buena Vista Park 2 bedroom,303118342,Jesse,,Haight Ashbury,37.76965,-122.43752,Entire home/apt,165,30,0,,,14,96
45739694,Sunny and Bright San Francisco studio with patio!,370792476,Andrew,,South of Market,37.78818,-122.38947,Entire home/apt,99,30,4,2021-05-30,0.47,1,271
45740305,"Luxe 2021 Refuge: 2 floors, 2 offices, 2 bathrooms",9018490,Mara,,Haight Ashbury,37.76871,-122.44846,Entire home/apt,359,3,3,2021-05-16,0.37,1,17
45743806,Buena Vista Lower Victorian Flat,6763925,Araceli,,Haight Ashbury,37.76808,-122.44282,Entire home/apt,155,30,0,,,14,276
45745045,*Drum Set Room*,370838667,Guillermo,,Mission,37.75232,-122.4083,Private room,59,1,68,2021-07-19,7.73,4,293
45745602,*Ukulele Room*,370838667,Guillermo,,Mission,37.75301,-122.40803,Private room,44,1,37,2021-07-20,3.70,4,310
45745676,Bass Room,370838667,Guillermo,,Mission,37.75148,-122.40832,Private room,49,1,44,2021-07-13,20.95,4,266
45745768,Guitar Room,370838667,Guillermo,,Mission,37.75253,-122.40858,Private room,59,1,35,2021-07-14,30.00,4,320
45752245,hidden Studio in Ashbury Heights,6763925,Araceli,,Haight Ashbury,37.76613,-122.44475,Entire home/apt,90,30,0,,,14,337
45752405,"Sleek, Modern Luxury in the Mission",6241556,Emily,,Mission,37.7564,-122.40856,Entire home/apt,358,3,10,2021-07-26,1.90,2,14
45766831,Downtown SF - Spacious Private Room in 5B2B,305752865,Keren,,South of Market,37.7713,-122.41082,Private room,37,30,1,2021-01-06,0.14,2,153
45767492,"Charming Potrero Apartment with Home Office, W/D!",2146719,Nikki,,Mission,37.75268,-122.40582,Entire home/apt,170,30,2,2021-01-11,0.24,9,163
45767686,Modern San Francisco 1 bedroom near Muni/BART,22541573,Ken,,Downtown/Civic Center,37.77703,-122.41806,Entire home/apt,285,30,0,,,8,352
45768589,Orange Dog Studio,173416916,Van,,Haight Ashbury,37.76417,-122.45242,Entire home/apt,77,30,0,,,24,308
45770014,Hidden Garden Studio in Haight Ashbury,6763925,Araceli,,Haight Ashbury,37.76771,-122.44547,Entire home/apt,111,30,0,,,14,308
45785294,Sunny Large Unit in the Mission 4 Bedrooms/3Baths,7197110,Cedric,,Mission,37.75735,-122.40628,Entire home/apt,197,30,1,2020-12-09,0.13,2,184
45785640,Spacious Perch atop Noe Valley,1778437,Nathan,,Noe Valley,37.75219,-122.43363,Entire home/apt,150,30,6,2021-04-17,0.83,1,87
45787580,"Penthouse Loft with Downtown views, 2 balconies",371201572,Jeff,,South of Market,37.77521,-122.41068,Entire home/apt,300,30,0,,,1,216
45798438,Ocean Views Private Master Bed w/Remod Bath & Deck,371281355,Pedro,,Ocean View,37.71731,-122.46566,Private room,75,30,42,2021-07-31,4.45,2,2
45805136,Modern Private Bedroom & Bath - Separate entrance,1535113,Joshin,,Crocker Amazon,37.71137,-122.43826,Private room,75,2,36,2021-07-29,10.69,1,46
45806097,beautiful Mission Loft w/ view and private roof,358097,Andrew,,Mission,37.76225,-122.4143,Entire home/apt,190,30,0,,,1,11
45806109,Kozy Room,333868498,Ayfer,,Nob Hill,37.78913,-122.41927,Private room,55,30,0,,,1,90
45812153,Bright Cozy Room Nice View / King Bed / WFH ready,2956152,Caleb,,Parkside,37.7435,-122.48239,Private room,48,30,1,2020-11-12,0.11,1,337
45813759,Luxurious garden oasis in the heart of SF,20766247,Jim,,Noe Valley,37.7476,-122.43197,Entire home/apt,265,2,26,2021-07-04,6.39,1,44
45814991,Cozy Garden Apartment in Sunny Mission District,3240477,Rick,,Mission,37.75432,-122.4085,Entire home/apt,107,30,9,2021-04-10,0.91,2,292
45829230,Tommy Tee's City Loft,21554316,Tommy,,Western Addition,37.78908,-122.42439,Entire home/apt,400,30,1,2021-07-15,1,1,278
45829352,Mission Designer Oasis,218631586,Juan,,Mission,37.75874,-122.42092,Private room,132,30,4,2021-04-16,1.12,1,91
45831278,Stay in 2 level luxury condo with bridge views,28065033,Jessica,,Russian Hill,37.80033,-122.42339,Private room,150,30,0,,,1,88
45843506,Alpine Terrace,6763925,Araceli,,Castro/Upper Market,37.76881,-122.43637,Entire home/apt,145,30,1,2021-03-18,0.21,14,96
45843730,The House Protects The Dreamer - 2BR/1BA Victorian,172378324,Mary,,Bernal Heights,37.74754,-122.41128,Entire home/apt,273,2,31,2021-07-11,3.99,1,60
45843816,Charming Mission Apartment,21795537,Liat,,Mission,37.7585,-122.40815,Entire home/apt,337,2,30,2021-07-30,30,1,114
45846730,1-bed apt in modern building near Hayes Valley,27719339,Angela,,Downtown/Civic Center,37.77888,-122.41944,Entire home/apt,125,30,0,,,1,0
45863555,"Brick loft in the Sunny Mission District, 2 baths",218298020,Spike And Rodney,,Mission,37.7599,-122.40919,Entire home/apt,159,30,0,,,1,147
45864422,Ochitsuite - A warm industrial style loft in SF,312721448,Ivy,,Noe Valley,37.74703,-122.42891,Entire home/apt,188,2,11,2021-07-19,3.51,1,72
45867165,"Room in charming, unique Noe Valley flat",371852263,Graham,,Noe Valley,37.75311,-122.43294,Private room,70,30,0,,,1,63
45877734,Central Location - Strong wifi,12884484,Ian,,South of Market,37.78427,-122.39447,Entire home/apt,10000,30,0,,,1,364
45878013,Ocean View Terrace,6763925,Araceli,,North Beach,37.80475,-122.4056,Entire home/apt,335,30,0,,,14,305
45884692,Furnished 1 BR pvt apt in Downtown San Francisco,66802755,Keshav,,South of Market,37.77279,-122.4086,Entire home/apt,80,30,0,,,1,62
45895025,Beautiful home in Noe Valley with outdoor space!,713834,Rachel,,Noe Valley,37.75319,-122.43392,Entire home/apt,250,30,0,,,2,16
45895187,Gorgeous condo in the center of downtown SF,89220305,Ken,,Financial District,37.78679,-122.39959,Entire home/apt,100,30,0,,,1,2
45897643,Fully furnished condo with home office setup,18955613,Poppy,,Western Addition,37.78815,-122.43009,Private room,100,30,1,2021-04-11,0.26,1,157
45926438,Renovated Edwardian Home Near Dolores Park,26974296,Marcello,,Noe Valley,37.75565,-122.427,Entire home/apt,179,30,4,2020-12-02,0.56,1,29
45938044,"MONTHLY DIRECT OCEANFRONT VIEW w/ BALCONY, Parking",252936239,Amy,,Outer Richmond,37.77421,-122.5094,Entire home/apt,134,30,1,2020-12-08,0.13,1,16
45941658,Modern Studio in heart of SoMa,99686073,Albie,,South of Market,37.7735,-122.40873,Entire home/apt,90,31,0,,,1,26
45941698,Stay in One of the Coveted Neighborhoods in SF!,372448842,Ame,,Bernal Heights,37.7365,-122.41616,Entire home/apt,190,2,10,2021-07-10,1.14,1,0
45955258,Spacious Flat in Pacific Heights Newly Renovated,202291210,Nga,,Western Addition,37.78884,-122.42692,Entire home/apt,293,30,2,2021-01-09,0.25,1,0
45956682,Brand new 1bd/1b Haight-Ashbury  Wi-Fi kitchen w/d,110078968,Ahmed,,Haight Ashbury,37.77251,-122.44478,Entire home/apt,104,30,1,2021-07-10,1,8,274
45957153,Private Apartment in Mission/Bernal Heights 2 Room,233982334,Maria,,Bernal Heights,37.74109,-122.42345,Entire home/apt,115,30,4,2021-07-24,0.78,2,126
45969661,Serene Pacific Studio South,1892430,Jan,,Pacific Heights,37.7897,-122.43639,Entire home/apt,85,30,0,,,31,246
45987976,New Mid Century Home in Bernal Height SF,264963463,Jean,,Bernal Heights,37.74715,-122.41366,Entire home/apt,250,30,1,2020-11-08,0.11,3,179
45992079,Victorian 1 bedroom near Buena Vista Park,6763925,Araceli,,Haight Ashbury,37.77001,-122.44456,Entire home/apt,125,30,1,2021-02-15,0.18,14,338
45993599,Victorian 1 bedroom Apartment,303118342,Jesse,,Haight Ashbury,37.76803,-122.44264,Entire home/apt,110,30,0,,,14,338
45996800,"City Views, open remodeled kit & bath, bright room",371281355,Pedro,,Ocean View,37.71964,-122.46543,Private room,69,30,27,2021-02-07,3.14,2,57
45998578,Unique Find in San Francisco 2 Bed Condo w Parking,2716741,Nancy,,Western Addition,37.77399,-122.42929,Entire home/apt,140,30,0,,,2,356
46008338,Nob Hill Rooftop Deck Views,38836,Bernat,,Nob Hill,37.79096,-122.41571,Entire home/apt,83,30,1,2021-01-31,0.16,28,302
46012532,Spacious 2 bedroom on Russian Hill,14235899,Ellen B,,Russian Hill,37.80443,-122.41903,Entire home/apt,182,5,8,2021-08-02,8,2,15
46022700,Sun-filled Corner Apartment in Quiet Noe Valley,2761772,Traci,,Noe Valley,37.75241,-122.43541,Entire home/apt,150,30,15,2021-07-14,1.59,2,122
46025870,Fantastic 3BR/2BA Marina Home with Office,11377707,Jason,,Marina,37.80304,-122.43962,Entire home/apt,286,30,2,2021-07-02,0.29,2,8
46037704,Quiet Clean Studio with shared Outdoor Deck,11166165,Andrew,,Castro/Upper Market,37.76675,-122.4328,Entire home/apt,89,30,2,2021-06-19,0.27,3,287
46037939,Sunny 3-Bd Victorian Flat in the Mission District,373161933,Thomas,,Mission,37.75158,-122.40776,Entire home/apt,150,30,1,2020-12-31,0.14,1,214
46054007,A light filled house in the heart of Glen Park,12677941,Yana,,Glen Park,37.73465,-122.43396,Entire home/apt,190,30,0,,,1,52
46057087,"Sunny Mission Dolores 1BR apt, Remodeled",50493756,Doug,,Mission,37.76077,-122.42069,Entire home/apt,149,30,1,2021-04-04,0.24,2,0
46067223,Alamo Square 2 Bedroom Apartment Flat,6763925,Araceli,,Western Addition,37.77552,-122.43111,Entire home/apt,140,30,0,,,14,307
46091378,Charming 2Br / 2 Office Hideaway on Quiet Street,4667343,David,,Haight Ashbury,37.76923,-122.44675,Entire home/apt,253,7,8,2021-06-20,0.96,1,302
46101881,Mission District Condo - Heart of San Francisco,114838819,Eric,,Mission,37.75166,-122.41378,Entire home/apt,205,90,0,,,1,365
46107966,San Francisco Paradise with Sweeping Views,1646997,Christopher,,Castro/Upper Market,37.76194,-122.44375,Entire home/apt,153,30,0,,,1,101
46118141,Bed in Shared Female Only Dorm - FOUND Hotel S.F.,289204076,Found,,Downtown/Civic Center,37.78409,-122.40999,Shared room,39,1,6,2021-06-22,4.09,5,15
46118226,Elegant city center sanctuary,608445,Hassan,,Downtown/Civic Center,37.78017,-122.42236,Entire home/apt,110,30,0,,,2,267
46119764,Boutique Timeshare Hotel on Nob Hill Dec. 10-14,177224235,Nona,,Chinatown,37.79083,-122.40816,Entire home/apt,150,1,0,,,1,0
46119882,Top floor bright clean apartment,17013917,Taya,,Outer Richmond,37.77825,-122.48464,Entire home/apt,126,30,2,2021-04-04,0.28,3,32
46120105,Simply Sweet Apartment on Potrero Hill,4718164,Serena Leilani,,Potrero Hill,37.75506,-122.40135,Entire home/apt,400,3,0,,,2,280
46127099,Quiet Jr One Bedroom overlooking backyard,90077993,Fernando,,Nob Hill,37.79382,-122.41842,Entire home/apt,80,30,0,,,2,0
46146220,New Mid Century Modern Designer Home w/Play House,264963463,Jean,,Noe Valley,37.74343,-122.43146,Entire home/apt,299,30,7,2021-06-01,0.82,3,89
46172008,Spacious Noe Valley Family Home w Large Back Yard,1286163,Londa,,Noe Valley,37.74466,-122.42632,Entire home/apt,799,2,17,2021-07-25,2.60,1,1
46174024,Classic Victorian Nob Hill newly remodeled flat,52462563,Alena,,Nob Hill,37.79375,-122.41112,Entire home/apt,180,30,0,,,2,300
46175388,Large sunny apartment with walk out balcony,694377,Beatrice,,Nob Hill,37.79455,-122.4142,Entire home/apt,120,30,0,,,14,354
46198154,The Oasis: Mid Century Noe VIEW Indoor-Outdoor,1444847,James,,Noe Valley,37.7493,-122.44138,Entire home/apt,625,3,7,2021-02-26,0.87,1,0
46198371,Bayview Renovated Room with Panoramic Rooftop,55988526,Cesar,,Bayview,37.73334,-122.39165,Private room,95,30,1,2021-06-24,0.71,6,164
46199017,New Bayview Double Room with Panoramic Rooftop,55988526,Cesar,,Bayview,37.73303,-122.38951,Private room,109,30,0,,,6,92
46199188,Renovated Master Bedroom with Panoramic Rooftop,55988526,Cesar,,Bayview,37.73388,-122.38972,Private room,129,30,0,,,6,168
46199286,New Bayview Room with Panoramic Rooftop Deck,55988526,Cesar,,Bayview,37.73368,-122.39141,Private room,99,30,0,,,6,169
46199390,New Room with Parking & Panoramic Rooftop Decks,55988526,Cesar,,Bayview,37.73323,-122.39128,Private room,89,30,1,2021-06-30,0.83,6,142
46199477,"Bayview Penthouse: Private Parking, Bath & Balcony",55988526,Cesar,,Bayview,37.73306,-122.38958,Private room,199,30,2,2021-07-04,0.88,6,153
46221320,Designer Apartment in the heart of North Beach,369560434,Rouslan,,Russian Hill,37.8027,-122.41473,Entire home/apt,120,30,22,2021-05-02,12.22,1,126
46233114,"Ideal South Beach 1BR w/ Pool, Gym, walk to San Fran Bay, by Blueground",107434423,Blueground,,South of Market,37.78122,-122.38951,Entire home/apt,282,30,0,,,154,356
46233171,"Roomy South Beach 2BR w/ Pool, Gym, Shops & Dining Onsite by Blueground",107434423,Blueground,,South of Market,37.78309,-122.38971,Entire home/apt,307,30,0,,,154,337
46233204,"Airy South Beach 1BR w/ Pool, Gym, Shops + Dining Onsite, by Blueground",107434423,Blueground,,South of Market,37.782341,-122.388741,Entire home/apt,245,30,0,,,154,244
46238846,Apartment in the heart of Noe Valley,3914306,Marcellino,,Noe Valley,37.75036,-122.43271,Entire home/apt,210,30,1,2021-05-02,0.32,1,55
